# hypstar_220241_radcal_E_200729.dat							
# E [mW m-2 nm-1] = DN / inttime * 1000 * cal_coef							
# vnir_wl	vnir_cal_coef	vnir_u_sys(k=2)	vnir_u_rnd(k=2)	swir_wl	swir_cal_coef	swir_u_sys(k=2)	swir_u_rnd(k=2)
662	0.00367022685139322	0	0	0	0	0	0
662.5	0.00366098945687178	0	0	0	0	0	0
662.9	0.00365183120716429	0	0	0	0	0	0
663.4	0.00365377384291624	0	0	0	0	0	0
663.9	0.00364687254948571	0	0	0	0	0	0
664.4	0.00362082238706701	0	0	0	0	0	0
664.9	0.0036006181851287	0	0	0	0	0	0
665.4	0.00359108416256173	0	0	0	0	0	0
665.9	0.00358313691093169	0	0	0	0	0	0
666.4	0.00355153729424531	0	0	0	0	0	0
666.9	0.00353962839832737	0	0	0	0	0	0
667.4	0.00352490021428193	0	0	0	0	0	0
667.9	0.003526421085043	0	0	0	0	0	0
668.4	0.00351897413363084	0	0	0	0	0	0
668.9	0.0035040607941016	0	0	0	0	0	0
669.4	0.00349654412050203	0	0	0	0	0	0
669.9	0.00349460522785002	0	0	0	0	0	0
670.4	0.00348213280957202	0	0	0	0	0	0
670.9	0.00345877539316454	0	0	0	0	0	0
671.3	0.00345444142972264	0	0	0	0	0	0
671.8	0.00345707125608355	0	0	0	0	0	0
672.3	0.00342763873018975	0	0	0	0	0	0
672.8	0.00342057652149998	0	0	0	0	0	0
673.3	0.00339803380638436	0	0	0	0	0	0
673.8	0.00339778672343733	0	0	0	0	0	0
674.3	0.00339038741026326	0	0	0	0	0	0
674.8	0.00337601347365661	0	0	0	0	0	0
675.3	0.0033558903294058	0	0	0	0	0	0
675.8	0.00335764920325868	0	0	0	0	0	0
676.3	0.00334656930640234	0	0	0	0	0	0
676.8	0.00332939214644881	0	0	0	0	0	0
677.3	0.00333291671951678	0	0	0	0	0	0
677.8	0.00330533048480168	0	0	0	0	0	0
678.3	0.0032939652535094	0	0	0	0	0	0
678.8	0.00328464065587779	0	0	0	0	0	0
679.3	0.00327044947293074	0	0	0	0	0	0
679.8	0.0032643606262223	0	0	0	0	0	0
680.2	0.00324435457041762	0	0	0	0	0	0
680.7	0.00323687236680564	0	0	0	0	0	0
681.2	0.00322608973921677	0	0	0	0	0	0
681.7	0.00320509577052584	0	0	0	0	0	0
682.2	0.00320001830913027	0	0	0	0	0	0
682.7	0.00319045403802765	0	0	0	0	0	0
683.2	0.00319175992524672	0	0	0	0	0	0
683.7	0.0031647529192034	0	0	0	0	0	0
684.2	0.00315069668004118	0	0	0	0	0	0
684.7	0.00315079297190919	0	0	0	0	0	0
685.2	0.00314512864721017	0	0	0	0	0	0
685.7	0.00312132099975602	0	0	0	0	0	0
686.2	0.00311701812230986	0	0	0	0	0	0
686.7	0.00309752669592256	0	0	0	0	0	0
687.2	0.00309455021164426	0	0	0	0	0	0
687.7	0.00307653440301039	0	0	0	0	0	0
688.2	0.00305259803757974	0	0	0	0	0	0
688.7	0.00306196082330361	0	0	0	0	0	0
689.2	0.00303016495049961	0	0	0	0	0	0
689.6	0.00302155373339087	0	0	0	0	0	0
690.1	0.00301984065731074	0	0	0	0	0	0
690.6	0.00301285627949613	0	0	0	0	0	0
691.1	0.0030012334576875	0	0	0	0	0	0
691.6	0.00298465456727765	0	0	0	0	0	0
692.1	0.00297919359196929	0	0	0	0	0	0
692.6	0.00296826806123774	0	0	0	0	0	0
693.1	0.002946899800153	0	0	0	0	0	0
693.6	0.00294757949366165	0	0	0	0	0	0
694.1	0.00292821215168637	0	0	0	0	0	0
694.6	0.00291750514811574	0	0	0	0	0	0
695.1	0.00290594873614417	0	0	0	0	0	0
695.6	0.00291012358552872	0	0	0	0	0	0
696.1	0.00288820191645397	0	0	0	0	0	0
696.6	0.00288827767833809	0	0	0	0	0	0
697.1	0.00287435759572659	0	0	0	0	0	0
697.6	0.0028653403902101	0	0	0	0	0	0
698.1	0.00284539157462013	0	0	0	0	0	0
698.6	0.00283856772572559	0	0	0	0	0	0
699.1	0.00282189670691649	0	0	0	0	0	0
699.5	0.00280922090076526	0	0	0	0	0	0
700	0.00280257844706498	0	0	0	0	0	0
700.5	0.00277557352691445	0	0	0	0	0	0
701	0.00276410168413434	0	0	0	0	0	0
701.5	0.0027637978626296	0	0	0	0	0	0
702	0.00274844479566693	0	0	0	0	0	0
702.5	0.00273467779091102	0	0	0	0	0	0
703	0.00272453161257788	0	0	0	0	0	0
703.5	0.0027093048356644	0	0	0	0	0	0
704	0.00270255407193756	0	0	0	0	0	0
704.5	0.00270177844296059	0	0	0	0	0	0
705	0.00269901094431797	0	0	0	0	0	0
705.5	0.00270010637131385	0	0	0	0	0	0
706	0.00269374688577317	0	0	0	0	0	0
706.5	0.00268420225658502	0	0	0	0	0	0
707	0.0026695171433834	0	0	0	0	0	0
707.5	0.00265637250131345	0	0	0	0	0	0
708	0.00262735474119603	0	0	0	0	0	0
708.5	0.00261968456218216	0	0	0	0	0	0
709	0.0025909101675135	0	0	0	0	0	0
709.5	0.00257678903704295	0	0	0	0	0	0
710	0.00257570529953823	0	0	0	0	0	0
710.4	0.00256565610038648	0	0	0	0	0	0
710.9	0.00256845105396277	0	0	0	0	0	0
711.4	0.00255441173978352	0	0	0	0	0	0
711.9	0.00253395611278242	0	0	0	0	0	0
712.4	0.00253635337146062	0	0	0	0	0	0
712.9	0.00251815816393214	0	0	0	0	0	0
713.4	0.00251517653565922	0	0	0	0	0	0
713.9	0.00249828942434254	0	0	0	0	0	0
714.4	0.00249386591549831	0	0	0	0	0	0
714.9	0.00247600877094081	0	0	0	0	0	0
715.4	0.00247197874614049	0	0	0	0	0	0
715.9	0.00246998705202083	0	0	0	0	0	0
716.4	0.00246178399535452	0	0	0	0	0	0
716.9	0.00245592202140269	0	0	0	0	0	0
717.4	0.00244428662312758	0	0	0	0	0	0
717.9	0.00242506262227182	0	0	0	0	0	0
718.4	0.0024115878555251	0	0	0	0	0	0
718.9	0.0024049666520326	0	0	0	0	0	0
719.4	0.00239949561769583	0	0	0	0	0	0
719.9	0.00239644862755184	0	0	0	0	0	0
720.4	0.00238853923345932	0	0	0	0	0	0
720.9	0.00237318081737158	0	0	0	0	0	0
721.4	0.00236987334572198	0	0	0	0	0	0
721.9	0.00236409491144521	0	0	0	0	0	0
722.3	0.00235814067641063	0	0	0	0	0	0
722.8	0.00233815275730758	0	0	0	0	0	0
723.3	0.00233743378078156	0	0	0	0	0	0
723.8	0.00233403125351416	0	0	0	0	0	0
724.3	0.00233058740239479	0	0	0	0	0	0
724.8	0.00232689524410787	0	0	0	0	0	0
725.3	0.0023128496528983	0	0	0	0	0	0
725.8	0.00230434490085486	0	0	0	0	0	0
726.3	0.00229663071966817	0	0	0	0	0	0
726.8	0.00228248373057166	0	0	0	0	0	0
727.3	0.00227040107552167	0	0	0	0	0	0
727.8	0.00226848861663642	0	0	0	0	0	0
728.3	0.00225351852976367	0	0	0	0	0	0
728.8	0.00225964238591819	0	0	0	0	0	0
729.3	0.00225885068488956	0	0	0	0	0	0
729.8	0.00224754790799357	0	0	0	0	0	0
730.3	0.00223615415655558	0	0	0	0	0	0
730.8	0.00223739958914362	0	0	0	0	0	0
731.3	0.0022300908565643	0	0	0	0	0	0
731.8	0.00222341577912607	0	0	0	0	0	0
732.3	0.00220919399600604	0	0	0	0	0	0
732.8	0.00220515554325184	0	0	0	0	0	0
733.3	0.00219843447681091	0	0	0	0	0	0
733.8	0.0021904775242126	0	0	0	0	0	0
734.3	0.00219722586677944	0	0	0	0	0	0
734.8	0.00219178183850128	0	0	0	0	0	0
735.2	0.00218682461612169	0	0	0	0	0	0
735.7	0.00217637200296769	0	0	0	0	0	0
736.2	0.00217656426366178	0	0	0	0	0	0
736.7	0.00217094106700605	0	0	0	0	0	0
737.2	0.00216888185462112	0	0	0	0	0	0
737.7	0.00216096210622102	0	0	0	0	0	0
738.2	0.00215935477415574	0	0	0	0	0	0
738.7	0.00215810938167315	0	0	0	0	0	0
739.2	0.00215485899960154	0	0	0	0	0	0
739.7	0.0021553357491737	0	0	0	0	0	0
740.2	0.00214955662674408	0	0	0	0	0	0
740.7	0.00214497212239872	0	0	0	0	0	0
741.2	0.00213651027151033	0	0	0	0	0	0
741.7	0.0021322900801109	0	0	0	0	0	0
742.2	0.00211939259374467	0	0	0	0	0	0
742.7	0.00210922859860226	0	0	0	0	0	0
743.2	0.00209544649041395	0	0	0	0	0	0
743.7	0.0020890812846102	0	0	0	0	0	0
744.2	0.00208526937418126	0	0	0	0	0	0
744.7	0.00207385256989934	0	0	0	0	0	0
745.2	0.00207030012834092	0	0	0	0	0	0
745.7	0.00205946124470602	0	0	0	0	0	0
746.2	0.00206309034069349	0	0	0	0	0	0
746.7	0.00206345157482617	0	0	0	0	0	0
747.2	0.0020598862666216	0	0	0	0	0	0
747.7	0.00206012382740426	0	0	0	0	0	0
748.2	0.00205926656101943	0	0	0	0	0	0
748.7	0.00205464542202949	0	0	0	0	0	0
749.1	0.00204766856611157	0	0	0	0	0	0
749.6	0.00205892414357046	0	0	0	0	0	0
750.1	0.00205479432350805	0	0	0	0	0	0
750.6	0.00204846992858946	0	0	0	0	0	0
751.1	0.00204145042896768	0	0	0	0	0	0
751.6	0.00203981177610648	0	0	0	0	0	0
752.1	0.00204567242183068	0	0	0	0	0	0
752.6	0.0020549400260293	0	0	0	0	0	0
753.1	0.00204910547084389	0	0	0	0	0	0
753.6	0.00205120277315455	0	0	0	0	0	0
754.1	0.00204550759934561	0	0	0	0	0	0
754.6	0.00204200957572994	0	0	0	0	0	0
755.1	0.0020419165107108	0	0	0	0	0	0
755.6	0.00204980935439884	0	0	0	0	0	0
756.1	0.00205312584260656	0	0	0	0	0	0
756.6	0.00205062739908139	0	0	0	0	0	0
757.1	0.00204746913029987	0	0	0	0	0	0
757.6	0.00205766950385585	0	0	0	0	0	0
758.1	0.00204968385836576	0	0	0	0	0	0
758.6	0.00207216776330715	0	0	0	0	0	0
759.1	0.00207696361191309	0	0	0	0	0	0
759.6	0.00207697897803684	0	0	0	0	0	0
760.1	0.00207604717136315	0	0	0	0	0	0
760.6	0.00207331867367885	0	0	0	0	0	0
761.1	0.00209184568687768	0	0	0	0	0	0
761.6	0.00209356388571246	0	0	0	0	0	0
762.1	0.00211082710561301	0	0	0	0	0	0
762.6	0.0021086061634583	0	0	0	0	0	0
763.1	0.00211056138722807	0	0	0	0	0	0
763.6	0.00211282613921369	0	0	0	0	0	0
764	0.0021249120276374	0	0	0	0	0	0
764.5	0.00212945371182991	0	0	0	0	0	0
765	0.00212425779191484	0	0	0	0	0	0
765.5	0.00212180823916956	0	0	0	0	0	0
766	0.00213068327447422	0	0	0	0	0	0
766.5	0.00212900924762572	0	0	0	0	0	0
767	0.00213572084235494	0	0	0	0	0	0
767.5	0.00213645602648902	0	0	0	0	0	0
768	0.00214121071101858	0	0	0	0	0	0
768.5	0.00215061333518664	0	0	0	0	0	0
769	0.00215798738714622	0	0	0	0	0	0
769.5	0.00216372497872557	0	0	0	0	0	0
770	0.0021627458747962	0	0	0	0	0	0
770.5	0.00217009976436987	0	0	0	0	0	0
771	0.00217420761233153	0	0	0	0	0	0
771.5	0.00217919727769079	0	0	0	0	0	0
772	0.00218536744554775	0	0	0	0	0	0
772.5	0.00218872754064238	0	0	0	0	0	0
773	0.0021971612549162	0	0	0	0	0	0
773.5	0.00220497389800274	0	0	0	0	0	0
774	0.00220711319422581	0	0	0	0	0	0
774.5	0.00221297509160443	0	0	0	0	0	0
775	0.00221831605442684	0	0	0	0	0	0
775.5	0.00222573234053323	0	0	0	0	0	0
776	0.00222396112141899	0	0	0	0	0	0
776.5	0.00222423169692282	0	0	0	0	0	0
777	0.00222952905984438	0	0	0	0	0	0
777.5	0.0022382292056962	0	0	0	0	0	0
778	0.00224760524842538	0	0	0	0	0	0
778.5	0.00225431029708856	0	0	0	0	0	0
779	0.00225940663920141	0	0	0	0	0	0
779.4	0.00225929358373673	0	0	0	0	0	0
779.9	0.00227477596986727	0	0	0	0	0	0
780.4	0.00228039364942166	0	0	0	0	0	0
780.9	0.0022771378040399	0	0	0	0	0	0
781.4	0.00227502665773725	0	0	0	0	0	0
781.9	0.00228696897468812	0	0	0	0	0	0
782.4	0.00228894600386211	0	0	0	0	0	0
782.9	0.00229363940435334	0	0	0	0	0	0
783.4	0.00229916526879493	0	0	0	0	0	0
783.9	0.00229896371374061	0	0	0	0	0	0
784.4	0.00230095131755202	0	0	0	0	0	0
784.9	0.00230472297751922	0	0	0	0	0	0
785.4	0.00231628801496558	0	0	0	0	0	0
785.9	0.00232712990209012	0	0	0	0	0	0
786.4	0.00232454488966476	0	0	0	0	0	0
786.9	0.00232996618126714	0	0	0	0	0	0
787.4	0.00234102880355282	0	0	0	0	0	0
787.9	0.00234834457226747	0	0	0	0	0	0
788.4	0.00235134973916154	0	0	0	0	0	0
788.9	0.00235075840785097	0	0	0	0	0	0
789.4	0.00237094568000541	0	0	0	0	0	0
789.9	0.00236314640339157	0	0	0	0	0	0
790.4	0.00235254672062621	0	0	0	0	0	0
790.9	0.00236453857126862	0	0	0	0	0	0
791.4	0.00237232889986759	0	0	0	0	0	0
791.9	0.00237069413823524	0	0	0	0	0	0
792.4	0.00237810172971872	0	0	0	0	0	0
792.9	0.00237317017556687	0	0	0	0	0	0
793.4	0.0023757897523268	0	0	0	0	0	0
793.9	0.0023844669779467	0	0	0	0	0	0
794.4	0.00238222811035253	0	0	0	0	0	0
794.9	0.00240441489997437	0	0	0	0	0	0
795.3	0.00239609681533455	0	0	0	0	0	0
795.8	0.00240125423300794	0	0	0	0	0	0
796.3	0.00241788214385004	0	0	0	0	0	0
796.8	0.00240982667436445	0	0	0	0	0	0
797.3	0.00241662453579008	0	0	0	0	0	0
797.8	0.0024207298150188	0	0	0	0	0	0
798.3	0.00243881796904371	0	0	0	0	0	0
798.8	0.00244286672659529	0	0	0	0	0	0
799.3	0.00244838015699563	0	0	0	0	0	0
799.8	0.00246096244886643	0	0	0	0	0	0
800.3	0.00247011571889911	0	0	0	0	0	0
800.8	0.00247547185746636	0	0	0	0	0	0
801.3	0.00247715794324	0	0	0	0	0	0
801.8	0.00249411380699984	0	0	0	0	0	0
802.3	0.00248455400739619	0	0	0	0	0	0
802.8	0.00250350564592909	0	0	0	0	0	0
803.3	0.00249332620798559	0	0	0	0	0	0
803.8	0.00250523104432307	0	0	0	0	0	0
804.3	0.00251756307411879	0	0	0	0	0	0
804.8	0.00253049561933142	0	0	0	0	0	0
805.3	0.00253959620381313	0	0	0	0	0	0
805.8	0.00254001361000479	0	0	0	0	0	0
806.3	0.00255163309965773	0	0	0	0	0	0
806.8	0.00256508317866614	0	0	0	0	0	0
807.3	0.00258884081682051	0	0	0	0	0	0
807.8	0.00258911145370345	0	0	0	0	0	0
808.3	0.00259364069747838	0	0	0	0	0	0
808.8	0.00260370955354909	0	0	0	0	0	0
809.3	0.0026073922251265	0	0	0	0	0	0
809.8	0.00261990952397466	0	0	0	0	0	0
810.3	0.00262283411016022	0	0	0	0	0	0
810.8	0.00261016894370086	0	0	0	0	0	0
811.2	0.00262211554725082	0	0	0	0	0	0
811.7	0.00262922529701349	0	0	0	0	0	0
812.2	0.00262892272086752	0	0	0	0	0	0
812.7	0.00262625181402506	0	0	0	0	0	0
813.2	0.00265051504180803	0	0	0	0	0	0
813.7	0.00265435580872543	0	0	0	0	0	0
814.2	0.00266532648782111	0	0	0	0	0	0
814.7	0.0026709487945948	0	0	0	0	0	0
815.2	0.00269165264363056	0	0	0	0	0	0
815.7	0.00270835376438838	0	0	0	0	0	0
816.2	0.00270980176689235	0	0	0	0	0	0
816.7	0.00271166833123382	0	0	0	0	0	0
817.2	0.00272875138264732	0	0	0	0	0	0
817.7	0.00274639326214109	0	0	0	0	0	0
818.2	0.0027554064996161	0	0	0	0	0	0
818.7	0.00276059172405247	0	0	0	0	0	0
819.2	0.00276617805618311	0	0	0	0	0	0
819.7	0.00276579887860896	0	0	0	0	0	0
820.2	0.00277151684896193	0	0	0	0	0	0
820.7	0.00279200376297579	0	0	0	0	0	0
821.2	0.00280475752829593	0	0	0	0	0	0
821.7	0.00281412402512604	0	0	0	0	0	0
822.2	0.00281569284831678	0	0	0	0	0	0
822.7	0.00283138047937097	0	0	0	0	0	0
823.2	0.00283897006723881	0	0	0	0	0	0
823.7	0.00284365532756292	0	0	0	0	0	0
824.2	0.00286713521005546	0	0	0	0	0	0
824.7	0.00286044569987433	0	0	0	0	0	0
825.2	0.00288051064060074	0	0	0	0	0	0
825.7	0.00289947499896538	0	0	0	0	0	0
826.1	0.00290286009814294	0	0	0	0	0	0
826.6	0.00290362511805916	0	0	0	0	0	0
827.1	0.00290130952326142	0	0	0	0	0	0
827.6	0.00291497585341316	0	0	0	0	0	0
828.1	0.00292065806803338	0	0	0	0	0	0
828.6	0.00295282520477137	0	0	0	0	0	0
829.1	0.00294395421370022	0	0	0	0	0	0
829.6	0.00296986829096786	0	0	0	0	0	0
830.1	0.00299113519570932	0	0	0	0	0	0
830.6	0.00299708779757194	0	0	0	0	0	0
831.1	0.00301362587822202	0	0	0	0	0	0
831.6	0.00301863766026972	0	0	0	0	0	0
832.1	0.0030314151595765	0	0	0	0	0	0
832.6	0.00302971041656429	0	0	0	0	0	0
833.1	0.00305824581771088	0	0	0	0	0	0
833.6	0.00306236548477248	0	0	0	0	0	0
834.1	0.00308869231401124	0	0	0	0	0	0
834.6	0.00310007203293244	0	0	0	0	0	0
835.1	0.00310851134959072	0	0	0	0	0	0
835.6	0.00312174559016581	0	0	0	0	0	0
836.1	0.00312940486416903	0	0	0	0	0	0
836.6	0.00316303461060701	0	0	0	0	0	0
837.1	0.00317788058913566	0	0	0	0	0	0
837.6	0.00318141005258851	0	0	0	0	0	0
838.1	0.00320749377911814	0	0	0	0	0	0
838.6	0.00323816764940146	0	0	0	0	0	0
839.1	0.00324605421155151	0	0	0	0	0	0
839.6	0.00327062335913418	0	0	0	0	0	0
840	0.00329715292746687	0	0	0	0	0	0
840.5	0.00330015834107399	0	0	0	0	0	0
841	0.0033482346024804	0	0	0	0	0	0
841.5	0.00333772480986568	0	0	0	0	0	0
842	0.00335812311324785	0	0	0	0	0	0
842.5	0.00336853020348429	0	0	0	0	0	0
843	0.00338796272450765	0	0	0	0	0	0
843.5	0.00341575731398214	0	0	0	0	0	0
844	0.00342891858868144	0	0	0	0	0	0
844.5	0.00344517986127797	0	0	0	0	0	0
845	0.00344947189458838	0	0	0	0	0	0
845.5	0.00346806371442264	0	0	0	0	0	0
846	0.00347545056721652	0	0	0	0	0	0
846.5	0.00351130053678966	0	0	0	0	0	0
847	0.00350960437251266	0	0	0	0	0	0
847.5	0.00350331249184843	0	0	0	0	0	0
848	0.00351962156938466	0	0	0	0	0	0
848.5	0.00353355919453915	0	0	0	0	0	0
849	0.00354511483310733	0	0	0	0	0	0
849.5	0.00355306457448636	0	0	0	0	0	0
850	0.00355790057607942	0	0	0	0	0	0
850.5	0.00357294555725627	0	0	0	0	0	0
851	0.00358032356182476	0	0	0	0	0	0
851.5	0.00358395147438588	0	0	0	0	0	0
852	0.00359046699185265	0	0	0	0	0	0
852.5	0.00361607053415708	0	0	0	0	0	0
852.9	0.00364712761385073	0	0	0	0	0	0
853.4	0.00369264270485037	0	0	0	0	0	0
853.9	0.00371015005488278	0	0	0	0	0	0
854.4	0.00369662900058039	0	0	0	0	0	0
854.9	0.00367393204128366	0	0	0	0	0	0
855.4	0.00365502071911728	0	0	0	0	0	0
855.9	0.00364588100346882	0	0	0	0	0	0
856.4	0.00366310698713087	0	0	0	0	0	0
856.9	0.00366205227397415	0	0	0	0	0	0
857.4	0.00368471144449483	0	0	0	0	0	0
857.9	0.00367220340133981	0	0	0	0	0	0
858.4	0.00370165908887644	0	0	0	0	0	0
858.9	0.00369857187069444	0	0	0	0	0	0
859.4	0.00370137827681705	0	0	0	0	0	0
859.9	0.00371912716350871	0	0	0	0	0	0
860.4	0.00371923919605589	0	0	0	0	0	0
860.9	0.00372284013761552	0	0	0	0	0	0
861.4	0.0037320531884641	0	0	0	0	0	0
861.9	0.00373721941023002	0	0	0	0	0	0
862.4	0.0037330430690782	0	0	0	0	0	0
862.9	0.00374455534399047	0	0	0	0	0	0
863.4	0.00374233437758353	0	0	0	0	0	0
863.9	0.00374114753759587	0	0	0	0	0	0
864.4	0.00377679013464617	0	0	0	0	0	0
864.8	0.00377011984160932	0	0	0	0	0	0
865.3	0.00377665609598341	0	0	0	0	0	0
865.8	0.00377633512534016	0	0	0	0	0	0
866.3	0.00378903080148991	0	0	0	0	0	0
866.8	0.00379149623968366	0	0	0	0	0	0
867.3	0.00379919075628219	0	0	0	0	0	0
867.8	0.00380474741721395	0	0	0	0	0	0
868.3	0.00381572752280172	0	0	0	0	0	0
868.8	0.00382552783102975	0	0	0	0	0	0
869.3	0.00382942271024165	0	0	0	0	0	0
869.8	0.003823650924566	0	0	0	0	0	0
870.3	0.00385305517019324	0	0	0	0	0	0
870.8	0.00385661286576191	0	0	0	0	0	0
871.3	0.00384802646195292	0	0	0	0	0	0
871.8	0.00386498992202232	0	0	0	0	0	0
872.3	0.00387440198911777	0	0	0	0	0	0
872.8	0.00386923624754076	0	0	0	0	0	0
873.3	0.00386719450407783	0	0	0	0	0	0
873.8	0.00388822766624176	0	0	0	0	0	0
874.3	0.00389312647826435	0	0	0	0	0	0
874.8	0.00389118633300188	0	0	0	0	0	0
875.3	0.00389969665025089	0	0	0	0	0	0
875.8	0.00390800513590148	0	0	0	0	0	0
876.2	0.00391905357286509	0	0	0	0	0	0
876.7	0.00392112526798376	0	0	0	0	0	0
877.2	0.0039323575302119	0	0	0	0	0	0
877.7	0.00394554664711598	0	0	0	0	0	0
878.2	0.00394978285231461	0	0	0	0	0	0
878.7	0.00395118857667382	0	0	0	0	0	0
879.2	0.00395125612716954	0	0	0	0	0	0
879.7	0.00398636309461321	0	0	0	0	0	0
880.2	0.00398201989750859	0	0	0	0	0	0
880.7	0.0040120938572224	0	0	0	0	0	0
881.2	0.0040145811566022	0	0	0	0	0	0
881.7	0.00402146407152234	0	0	0	0	0	0
882.2	0.00402436913605332	0	0	0	0	0	0
882.7	0.00403055283162322	0	0	0	0	0	0
883.2	0.0040300128665079	0	0	0	0	0	0
883.7	0.00402815034083229	0	0	0	0	0	0
884.2	0.00404073570460374	0	0	0	0	0	0
884.7	0.00404405487989745	0	0	0	0	0	0
885.2	0.00404595940991351	0	0	0	0	0	0
885.7	0.00404732084949564	0	0	0	0	0	0
886.1	0.00408330990847636	0	0	0	0	0	0
886.6	0.00407255922500379	0	0	0	0	0	0
887.1	0.00409097524132128	0	0	0	0	0	0
887.6	0.0041075603396825	0	0	0	0	0	0
888.1	0.00410072402225632	0	0	0	0	0	0
888.6	0.00411636923948096	0	0	0	0	0	0
889.1	0.00412002277306685	0	0	0	0	0	0
889.6	0.00413615562767332	0	0	0	0	0	0
890.1	0.00414174737822664	0	0	0	0	0	0
890.6	0.00416397253687482	0	0	0	0	0	0
891.1	0.00416138211776242	0	0	0	0	0	0
891.6	0.00416344379635496	0	0	0	0	0	0
892.1	0.00416992487213063	0	0	0	0	0	0
892.6	0.00418977248237099	0	0	0	0	0	0
893.1	0.00419777892203173	0	0	0	0	0	0
893.6	0.00420820117597026	0	0	0	0	0	0
894.1	0.00421242849209828	0	0	0	0	0	0
894.6	0.00421791882774071	0	0	0	0	0	0
895.1	0.00422847412911602	0	0	0	0	0	0
895.5	0.00424420343196558	0	0	0	0	0	0
896	0.00425185583490723	0	0	0	0	0	0
896.5	0.00426358441474074	0	0	0	0	0	0
897	0.00427953391691917	0	0	0	0	0	0
897.5	0.00430132873103899	0	0	0	0	0	0
898	0.00431422030279777	0	0	0	0	0	0
898.5	0.0043551477601718	0	0	0	0	0	0
899	0.0043782322657738	0	0	0	0	0	0
899.5	0.00437631582852479	0	0	0	0	0	0
900	0.00437573354945673	0	0	0	0	0	0
900.5	0.00436184526079397	0	0	0	0	0	0
901	0.00435722042059466	0	0	0	0	0	0
901.5	0.00435033414137831	0	0	0	0	0	0
902	0.00434614850831403	0	0	0	0	0	0
902.5	0.00434733072904431	0	0	0	0	0	0
903	0.00436701184605335	0	0	0	0	0	0
903.5	0.00437454772798192	0	0	0	0	0	0
904	0.00441474782941752	0	0	0	0	0	0
904.4	0.00444263880944948	0	0	0	0	0	0
904.9	0.00445056919319927	0	0	0	0	0	0
905.4	0.00449440575956664	0	0	0	0	0	0
905.9	0.00450566588053903	0	0	0	0	0	0
906.4	0.00451637098163935	0	0	0	0	0	0
906.9	0.00451298493704299	0	0	0	0	0	0
907.4	0.00451400550257285	0	0	0	0	0	0
907.9	0.00451372818844289	0	0	0	0	0	0
908.4	0.00452561305304912	0	0	0	0	0	0
908.9	0.00452642602420144	0	0	0	0	0	0
909.4	0.0045279444465719	0	0	0	0	0	0
909.9	0.00455313867335726	0	0	0	0	0	0
910.4	0.00459166607326845	0	0	0	0	0	0
910.9	0.00460554339043149	0	0	0	0	0	0
911.4	0.00464223889734338	0	0	0	0	0	0
911.9	0.0046701420309971	0	0	0	0	0	0
912.3	0.00465931210495862	0	0	0	0	0	0
912.8	0.00469164927085305	0	0	0	0	0	0
913.3	0.0046847435515401	0	0	0	0	0	0
913.8	0.00471347065367797	0	0	0	0	0	0
914.3	0.00472995965192256	0	0	0	0	0	0
914.8	0.00476119755159804	0	0	0	0	0	0
915.3	0.00476441280891859	0	0	0	0	0	0
915.8	0.00479932037115998	0	0	0	0	0	0
916.3	0.00484501443711587	0	0	0	0	0	0
916.8	0.00485303677267036	0	0	0	0	0	0
917.3	0.00486467567706369	0	0	0	0	0	0
917.8	0.00484555993975708	0	0	0	0	0	0
918.3	0.0048330348558745	0	0	0	0	0	0
918.8	0.00480952165042166	0	0	0	0	0	0
919.3	0.00477286563108498	0	0	0	0	0	0
919.7	0.00476901336655433	0	0	0	0	0	0
920.2	0.00478768200841469	0	0	0	0	0	0
920.7	0.00479448902905895	0	0	0	0	0	0
921.2	0.00482096286643129	0	0	0	0	0	0
921.7	0.00486629256202404	0	0	0	0	0	0
922.2	0.00488850624957853	0	0	0	0	0	0
922.7	0.00492048517147971	0	0	0	0	0	0
923.2	0.00494799730069474	0	0	0	0	0	0
923.7	0.0049917341966177	0	0	0	0	0	0
924.2	0.00499798310390515	0	0	0	0	0	0
924.7	0.00502132962229606	0	0	0	0	0	0
925.2	0.00504509500748721	0	0	0	0	0	0
925.7	0.00507096625539044	0	0	0	0	0	0
926.2	0.00508779844615674	0	0	0	0	0	0
926.7	0.00511403105502025	0	0	0	0	0	0
927.1	0.00512682784962282	0	0	0	0	0	0
927.6	0.00514039417206253	0	0	0	0	0	0
928.1	0.00517271655239654	0	0	0	0	0	0
928.6	0.00518623880166826	0	0	0	0	0	0
929.1	0.00519827114968287	0	0	0	0	0	0
929.6	0.00523983087613261	0	0	0	0	0	0
930.1	0.00522819826347342	0	0	0	0	0	0
930.6	0.00525004814748109	0	0	0	0	0	0
931.1	0.00527993178365539	0	0	0	0	0	0
931.6	0.00533068031075425	0	0	0	0	0	0
932.1	0.00533814404502156	0	0	0	0	0	0
932.6	0.00537384489348641	0	0	0	0	0	0
933.1	0.00540368857990945	0	0	0	0	0	0
933.5	0.00541570164299727	0	0	0	0	0	0
934	0.00543814848897807	0	0	0	0	0	0
934.5	0.00548152821795892	0	0	0	0	0	0
935	0.00549784191616616	0	0	0	0	0	0
935.5	0.00552023782219472	0	0	0	0	0	0
936	0.00553153726303496	0	0	0	0	0	0
936.5	0.00557814058918784	0	0	0	0	0	0
937	0.00555327559508688	0	0	0	0	0	0
937.5	0.00561258913493726	0	0	0	0	0	0
938	0.00560976392422911	0	0	0	0	0	0
